redundancy_cluster_id,direction,decision_tf,size,jaccard_threshold,representative_composite_id,alias_composite_ids,members,COMPOSITE_REDUNDANCY_METHOD
NR-000516,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|29570b0ed6fe6396,"[""COMP|T3_ANCHOR_TRANSITION|UP|9e054a7173d25419"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0f732971ec54f9c8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6c174d4cec9899bd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7db58b44bc95702b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7eb7ba5518b0ad0c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8961c33362163b16"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a51dcfa0f7eace62""]","[""COMP|T3_ANCHOR_TRANSITION|UP|9e054a7173d25419"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0f732971ec54f9c8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|29570b0ed6fe6396"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6c174d4cec9899bd"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7db58b44bc95702b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7eb7ba5518b0ad0c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8961c33362163b16"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a51dcfa0f7eace62""]",EVENT_STREAM_JACCARD
NR-000517,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|80511b7c2d2d6549,"[""COMP|T3_ANCHOR_TRANSITION|UP|d2b2a12ca71d7643"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|494b9f63f4cc3f3b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6d16dabb238aaa8e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|79b51d4008b48188"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d0869b74ece74bc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b90b1f99c980e4c0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f75754c5009087a8""]","[""COMP|T3_ANCHOR_TRANSITION|UP|d2b2a12ca71d7643"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|494b9f63f4cc3f3b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6d16dabb238aaa8e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|79b51d4008b48188"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|80511b7c2d2d6549"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d0869b74ece74bc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b90b1f99c980e4c0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f75754c5009087a8""]",EVENT_STREAM_JACCARD
NR-000518,UP,30m,7,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2dfd5e46cb7cb802,"[""COMP|T3_ANCHOR_TRANSITION|UP|75b44f101c852d47"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|032957d6187e2eb2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|38a5524705aa6c0f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|82a23008ad040f4b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a4f10a697c86fe25"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ae6fa20a69086802""]","[""COMP|T3_ANCHOR_TRANSITION|UP|75b44f101c852d47"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|032957d6187e2eb2"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2dfd5e46cb7cb802"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|38a5524705aa6c0f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|82a23008ad040f4b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a4f10a697c86fe25"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ae6fa20a69086802""]",EVENT_STREAM_JACCARD
NR-000519,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a392994f33c5dcb9,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4232e0e5712d5687""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4232e0e5712d5687"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a392994f33c5dcb9""]",EVENT_STREAM_JACCARD
NR-000520,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2f1ab696bd8cc53,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2ec7a4c4e34b20e""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2ec7a4c4e34b20e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2f1ab696bd8cc53""]",EVENT_STREAM_JACCARD
NR-000521,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3370e995f830e8e,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|93b90780dd2378e6""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|93b90780dd2378e6"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3370e995f830e8e""]",EVENT_STREAM_JACCARD
NR-000522,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ef77edd4d18873b9,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|542caf2cc57eaf2b""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|542caf2cc57eaf2b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ef77edd4d18873b9""]",EVENT_STREAM_JACCARD
NR-000523,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2323f60d241623d,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|90eaa6744056935d""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|90eaa6744056935d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b2323f60d241623d""]",EVENT_STREAM_JACCARD
NR-000524,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bed67eb59765176b,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|26868287d0baca57""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|26868287d0baca57"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bed67eb59765176b""]",EVENT_STREAM_JACCARD
NR-000525,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8f00545965947305,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f6b60e1f0e0924a4""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|8f00545965947305"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f6b60e1f0e0924a4""]",EVENT_STREAM_JACCARD
NR-000526,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32f1193b2cf04dc3,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|521635f16baa2af9""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32f1193b2cf04dc3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|521635f16baa2af9""]",EVENT_STREAM_JACCARD
NR-000527,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|677b3a88da6640f6,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3b04615b6d6c23de""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3b04615b6d6c23de"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|677b3a88da6640f6""]",EVENT_STREAM_JACCARD
NR-000528,UP,30m,7,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|67bd7db8bd404f82,"[""COMP|T3_ANCHOR_TRANSITION|UP|1c75e1348c75b904"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2fdefc75ace667ae"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3630205c5eee4a95"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|52da6f1744c21b74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b5426d88c38728f8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d7a368fa67792165""]","[""COMP|T3_ANCHOR_TRANSITION|UP|1c75e1348c75b904"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2fdefc75ace667ae"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3630205c5eee4a95"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|52da6f1744c21b74"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|67bd7db8bd404f82"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b5426d88c38728f8"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d7a368fa67792165""]",EVENT_STREAM_JACCARD
NR-000529,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|11615d67047dc2bf,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a3edf81d8a6e42fe""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|11615d67047dc2bf"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a3edf81d8a6e42fe""]",EVENT_STREAM_JACCARD
NR-000530,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|da7c41e4972ed64e,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e2f5d5c10ab40f4f""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|da7c41e4972ed64e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e2f5d5c10ab40f4f""]",EVENT_STREAM_JACCARD
NR-000531,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|329b32ce98c0e140,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3de465f460bc7bb9""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|329b32ce98c0e140"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3de465f460bc7bb9""]",EVENT_STREAM_JACCARD
NR-000532,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|efdc43fa6dbcd814,"[""COMP|T3_ANCHOR_TRANSITION|UP|8002c917f6a4ad64"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|04fc841bc133403f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0862ba7ffd858afb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1d77100e7084247b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4bb7520140a75302"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d4bdedad8cae655"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3b323a1bca093fe""]","[""COMP|T3_ANCHOR_TRANSITION|UP|8002c917f6a4ad64"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|04fc841bc133403f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0862ba7ffd858afb"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1d77100e7084247b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4bb7520140a75302"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d4bdedad8cae655"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3b323a1bca093fe"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|efdc43fa6dbcd814""]",EVENT_STREAM_JACCARD
NR-000533,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a2485cdb5d55c482,"[""COMP|T3_ANCHOR_TRANSITION|UP|dc676372928e3c60"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4fa348ec2140af26"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7b06c675b7683e5c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|947da913c8173293"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d6b2ad45faedaa5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a2bc409cc63d7a0b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c8e526bf214e45ba""]","[""COMP|T3_ANCHOR_TRANSITION|UP|dc676372928e3c60"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4fa348ec2140af26"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|7b06c675b7683e5c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|947da913c8173293"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9d6b2ad45faedaa5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a2485cdb5d55c482"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a2bc409cc63d7a0b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c8e526bf214e45ba""]",EVENT_STREAM_JACCARD
NR-000534,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|364cec94271e7a07,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dcf53fd91be0c596""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|364cec94271e7a07"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dcf53fd91be0c596""]",EVENT_STREAM_JACCARD
NR-000535,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bc477ef424b40647,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|18517b2ca684059d""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|18517b2ca684059d"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|bc477ef424b40647""]",EVENT_STREAM_JACCARD
NR-000536,UP,30m,7,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d961f11a14a962d8,"[""COMP|T3_ANCHOR_TRANSITION|UP|976fee25146b6920"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|122afa943d640714"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|29e0b0de2d9f15fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|433779cb6eb3b024"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5dbce4d2be754c51"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|72378870069c9fcc""]","[""COMP|T3_ANCHOR_TRANSITION|UP|976fee25146b6920"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|122afa943d640714"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|29e0b0de2d9f15fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|433779cb6eb3b024"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5dbce4d2be754c51"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|72378870069c9fcc"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d961f11a14a962d8""]",EVENT_STREAM_JACCARD
NR-000537,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|147486486d4a9d83,"[""COMP|T3_ANCHOR_TRANSITION|UP|26b1cd290cc12e92"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|00965533d8fee25b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0e1ab72e6bf0db7f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|30aaca135a24d2af"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|45c8d0b69b61b5ca"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4e0b6d8f95d73cf5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c1d0cdab5698f443""]","[""COMP|T3_ANCHOR_TRANSITION|UP|26b1cd290cc12e92"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|00965533d8fee25b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0e1ab72e6bf0db7f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|147486486d4a9d83"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|30aaca135a24d2af"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|45c8d0b69b61b5ca"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4e0b6d8f95d73cf5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c1d0cdab5698f443""]",EVENT_STREAM_JACCARD
NR-000538,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32f9b912ec0e720a,"[""COMP|T3_ANCHOR_TRANSITION|UP|14c7aebe4edcdd34"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1efccc610382942f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|314209c3e1dad15f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|45ea206e07461461"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5f587e41db6fd099"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5fdab27a6bab5ad5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dba3c7c4fbfa12f4""]","[""COMP|T3_ANCHOR_TRANSITION|UP|14c7aebe4edcdd34"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1efccc610382942f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|314209c3e1dad15f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|32f9b912ec0e720a"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|45ea206e07461461"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5f587e41db6fd099"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5fdab27a6bab5ad5"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|dba3c7c4fbfa12f4""]",EVENT_STREAM_JACCARD
NR-000539,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|33aed756c7ea2261,"[""COMP|T3_ANCHOR_TRANSITION|UP|7b41b4f3a2cd2620"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|327ae0d34d9769fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|957368aee7d6a225"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e299b73ff169263"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d7922d2dc3238c7e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e30bbbf2deb05e1f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e78947086acd8d47""]","[""COMP|T3_ANCHOR_TRANSITION|UP|7b41b4f3a2cd2620"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|327ae0d34d9769fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|33aed756c7ea2261"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|957368aee7d6a225"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9e299b73ff169263"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d7922d2dc3238c7e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e30bbbf2deb05e1f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|e78947086acd8d47""]",EVENT_STREAM_JACCARD
NR-000540,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|18f989248c1c7f34,"[""COMP|T3_ANCHOR_TRANSITION|UP|750ed6354ad126e4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3eb712b6db109f5b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4fc9c084601da609"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6273cd0128669c27"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b00ac8f0b2cb51f0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c4b913a17b3cf8d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fb3bd019e9449b37""]","[""COMP|T3_ANCHOR_TRANSITION|UP|750ed6354ad126e4"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|18f989248c1c7f34"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|3eb712b6db109f5b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4fc9c084601da609"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|6273cd0128669c27"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|b00ac8f0b2cb51f0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c4b913a17b3cf8d9"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|fb3bd019e9449b37""]",EVENT_STREAM_JACCARD
NR-000541,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2f64cb90804f8f45,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4020096cfaeb7bc8""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|2f64cb90804f8f45"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|4020096cfaeb7bc8""]",EVENT_STREAM_JACCARD
NR-000542,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|12b3c1f295b3cd7c,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|161aa92bd9b93d10""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|12b3c1f295b3cd7c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|161aa92bd9b93d10""]",EVENT_STREAM_JACCARD
NR-000543,UP,30m,7,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a0e1bea41b55e226,"[""COMP|T3_ANCHOR_TRANSITION|UP|98cb709cfff85394"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|034df3c1df2c5c4f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|695f398e26230ae0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|823c67b3fa76c94c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ae2d3c15957f32b7"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3bc37f1f4596016""]","[""COMP|T3_ANCHOR_TRANSITION|UP|98cb709cfff85394"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|034df3c1df2c5c4f"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|695f398e26230ae0"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|823c67b3fa76c94c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|a0e1bea41b55e226"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ae2d3c15957f32b7"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c3bc37f1f4596016""]",EVENT_STREAM_JACCARD
NR-000544,UP,30m,2,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|513c3ef5c5e3af4e,"[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ca6346fea93fa138""]","[""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|513c3ef5c5e3af4e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ca6346fea93fa138""]",EVENT_STREAM_JACCARD
NR-000545,UP,30m,8,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5890bc9b584b4e6e,"[""COMP|T3_ANCHOR_TRANSITION|UP|80ccafe54f7ef672"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|278444c2cd41c116"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|826c4f55fbed3826"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|82858319f1a3d888"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d5a011e04cd1a23b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f5f5a8fd8b4c005c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ff41a122fa0de8fd""]","[""COMP|T3_ANCHOR_TRANSITION|UP|80ccafe54f7ef672"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|278444c2cd41c116"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|5890bc9b584b4e6e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|826c4f55fbed3826"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|82858319f1a3d888"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|d5a011e04cd1a23b"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|f5f5a8fd8b4c005c"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ff41a122fa0de8fd""]",EVENT_STREAM_JACCARD
NR-000546,UP,30m,6,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|53f9a0e10065d0c3,"[""COMP|T3_ANCHOR_TRANSITION|UP|855b2cfa692f833e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0a68fa35361189ca"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9a1da4bbe2de98ad"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c2d5b69bc5cc5642"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c44e3e09c9feccee""]","[""COMP|T3_ANCHOR_TRANSITION|UP|855b2cfa692f833e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0a68fa35361189ca"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|53f9a0e10065d0c3"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|9a1da4bbe2de98ad"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c2d5b69bc5cc5642"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c44e3e09c9feccee""]",EVENT_STREAM_JACCARD
NR-000547,UP,30m,7,0.95,COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d2630942ab433fa,"[""COMP|T3_ANCHOR_TRANSITION|UP|cbbb9059b23d91e6"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|040f7f03391330f6"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|07d5554c6913d22e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1b4a90aeacd7b811"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c4e539d5cec7adbe"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee431df5d751a654""]","[""COMP|T3_ANCHOR_TRANSITION|UP|cbbb9059b23d91e6"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|040f7f03391330f6"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|07d5554c6913d22e"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|0d2630942ab433fa"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|1b4a90aeacd7b811"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|c4e539d5cec7adbe"", ""COMP|T4_REGIME_ANCHOR_TRANSITION|UP|ee431df5d751a654""]",EVENT_STREAM_JACCARD
